iter	Passed	Remaining
3220	89942	21752
3221	89976	21726
3222	90005	21698
3223	90034	21670
3224	90063	21643
3225	90092	21615
3226	90119	21587
3227	90145	21559
3228	90176	21531
3229	90202	21503
3230	90229	21475
3231	90258	21447
3232	90286	21419
3233	90313	21391
3234	90343	21364
3235	90377	21337
3236	90405	21309
3237	90434	21281
3238	90462	21254
3239	90492	21226
3240	90523	21199
3241	90550	21171
3242	90581	21144
3243	90606	21115
3244	90632	21087
3245	90658	21058
3246	90690	21031
3247	90718	21003
3248	90747	20976
3249	90781	20949
3250	90809	20921
3251	90837	20893
3252	90866	20865
3253	90898	20838
3254	90930	20812
3255	90961	20784
3256	90995	20758
3257	91023	20730
3258	91050	20702
3259	91077	20673
3260	91103	20645
3261	91133	20618
3262	91161	20590
3263	91194	20563
3264	91223	20535
3265	91252	20508
3266	91292	20482
3267	91339	20459
3268	91367	20431
3269	91392	20402
3270	91424	20375
3271	91452	20347
3272	91482	20320
3273	91510	20292
3274	91535	20263
3275	91560	20234
3276	91588	20206
3277	91618	20179
3278	91645	20151
3279	91671	20123
3280	91699	20095
3281	91726	20066
3282	91752	20038
3283	91779	20010
3284	91810	19982
3285	91836	19954
3286	91865	19926
3287	91892	19898
3288	91919	19870
3289	91947	19842
3290	91975	19814
3291	92005	19787
3292	92033	19759
3293	92060	19731
3294	92088	19703
3295	92115	19675
3296	92141	19646
3297	92169	19618
3298	92199	19591
3299	92224	19562
3300	92253	19535
3301	92278	19506
3302	92307	19478
3303	92338	19451
3304	92366	19423
3305	92399	19396
3306	92428	19368
3307	92458	19341
3308	92487	19313
3309	92517	19286
3310	92545	19258
3311	92572	19229
3312	92603	19202
3313	92631	19174
3314	92655	19146
3315	92681	19117
3316	92711	19090
3317	92742	19062
3318	92771	19035
3319	92804	19008
3320	92834	18980
3321	92863	18952
3322	92891	18925
3323	92921	18897
3324	92950	18869
3325	92979	18841
3326	93009	18814
3327	93035	18786
3328	93062	18757
3329	93091	18730
3330	93118	18701
3331	93144	18673
3332	93170	18645
3333	93200	18617
3334	93228	18589
3335	93255	18561
3336	93284	18533
3337	93311	18505
3338	93338	18477
3339	93369	18450
3340	93404	18423
3341	93433	18395
3342	93464	18368
3343	93495	18341
3344	93522	18313
3345	93554	18285
3346	93582	18258
3347	93619	18231
3348	93647	18203
3349	93676	18176
3350	93708	18148
3351	93737	18121
3352	93767	18093
3353	93794	18065
3354	93824	18037
3355	93853	18010
3356	93882	17982
3357	93913	17954
3358	93941	17926
3359	93968	17898
3360	93996	17870
3361	94030	17843
3362	94059	17816
3363	94088	17788
3364	94117	17760
3365	94144	17732
3366	94171	17704
3367	94195	17675
3368	94224	17647
3369	94250	17619
3370	94276	17591
3371	94302	17562
3372	94329	17534
3373	94353	17506
3374	94380	17477
3375	94409	17450
3376	94434	17421
3377	94458	17392
3378	94484	17364
3379	94510	17336
3380	94536	17307
3381	94561	17279
3382	94591	17251
3383	94615	17223
3384	94641	17194
3385	94664	17166
3386	94690	17137
3387	94715	17109
3388	94742	17081
3389	94773	17053
3390	94798	17025
3391	94824	16996
3392	94851	16968
3393	94878	16940
3394	94904	16912
3395	94930	16883
3396	94960	16856
3397	94986	16828
3398	95008	16799
3399	95034	16770
3400	95060	16742
3401	95085	16714
3402	95111	16685
3403	95143	16658
3404	95169	16630
3405	95194	16601
3406	95220	16573
3407	95246	16545
3408	95273	16517
3409	95299	16488
3410	95328	16460
3411	95353	16432
3412	95379	16404
3413	95405	16375
3414	95431	16347
3415	95456	16319
3416	95481	16290
3417	95511	16263
3418	95536	16234
3419	95561	16206
3420	95585	16177
3421	95611	16149
3422	95635	16120
3423	95661	16092
3424	95691	16064
3425	95717	16036
3426	95743	16008
3427	95767	15979
3428	95795	15951
3429	95820	15923
3430	95846	15895
3431	95876	15867
3432	95903	15839
3433	95930	15811
3434	95955	15783
3435	95981	15754
3436	96007	15726
3437	96032	15698
3438	96063	15670
3439	96087	15642
3440	96114	15614
3441	96140	15585
3442	96165	15557
3443	96191	15529
3444	96217	15501
3445	96248	15473
3446	96277	15445
3447	96302	15417
3448	96328	15389
3449	96353	15360
3450	96379	15332
3451	96405	15304
3452	96436	15276
3453	96461	15248
3454	96486	15219
3455	96512	15191
3456	96537	15163
3457	96562	15135
3458	96587	15106
3459	96618	15079
3460	96643	15050
3461	96670	15022
3462	96695	14994
3463	96721	14966
3464	96746	14937
3465	96771	14909
3466	96802	14881
3467	96827	14853
3468	96851	14825
3469	96877	14796
3470	96903	14768
3471	96929	14740
3472	96953	14711
3473	96984	14684
3474	97010	14656
3475	97036	14628
3476	97062	14599
3477	97088	14571
3478	97113	14543
3479	97138	14514
3480	97168	14487
3481	97193	14458
3482	97219	14430
3483	97245	14402
3484	97271	14374
3485	97297	14346
3486	97322	14317
3487	97352	14290
3488	97378	14262
3489	97405	14234
3490	97431	14205
3491	97456	14177
3492	97481	14149
3493	97506	14120
3494	97536	14093
3495	97563	14065
3496	97589	14036
3497	97613	14008
3498	97638	13980
3499	97664	13952
3500	97690	13923
3501	97719	13896
3502	97744	13867
3503	97770	13839
3504	97796	13811
3505	97822	13783
3506	97847	13755
3507	97872	13726
3508	97900	13698
3509	97926	13670
3510	97952	13642
3511	97977	13614
3512	98003	13586
3513	98029	13557
3514	98055	13529
3515	98084	13501
3516	98110	13473
3517	98136	13445
3518	98161	13417
3519	98188	13389
3520	98214	13361
3521	98239	13332
3522	98268	13305
3523	98294	13277
3524	98319	13248
3525	98346	13220
3526	98371	13192
3527	98397	13164
3528	98423	13136
3529	98453	13108
3530	98480	13080
3531	98504	13052
3532	98531	13024
3533	98556	12995
3534	98582	12967
3535	98608	12939
3536	98638	12911
3537	98662	12883
3538	98687	12855
3539	98712	12827
3540	98737	12798
3541	98763	12770
3542	98789	12742
3543	98819	12714
3544	98844	12686
3545	98869	12658
3546	98895	12630
3547	98921	12602
3548	98946	12573
3549	98972	12545
3550	99003	12518
3551	99028	12490
3552	99055	12462
3553	99080	12433
3554	99107	12405
3555	99132	12377
3556	99159	12349
3557	99192	12322
3558	99218	12294
3559	99244	12266
3560	99273	12238
3561	99298	12210
3562	99324	12182
3563	99354	12154
3564	99390	12127
3565	99422	12100
3566	99454	12072
3567	99484	12045
3568	99510	12017
3569	99537	11989
3570	99563	11961
3571	99595	11933
3572	99621	11905
3573	99646	11877
3574	99671	11849
3575	99697	11820
3576	99723	11792
3577	99748	11764
3578	99778	11737
3579	99804	11708
3580	99830	11680
3581	99856	11652
3582	99883	11624
3583	99908	11596
3584	99936	11568
3585	99966	11541
3586	99992	11512
3587	100018	11484
3588	100047	11457
3589	100072	11428
3590	100096	11400
3591	100123	11372
3592	100153	11344
3593	100178	11316
3594	100206	11288
3595	100232	11260
3596	100259	11232
3597	100286	11204
3598	100312	11176
3599	100343	11149
3600	100368	11121
3601	100396	11093
3602	100421	11065
3603	100449	11037
3604	100477	11009
3605	100508	10981
3606	100546	10955
3607	100575	10927
3608	100606	10899
3609	100635	10872
3610	100664	10844
3611	100692	10816
3612	100722	10788
3613	100755	10761
3614	100783	10733
3615	100813	10705
3616	100841	10677
3617	100871	10650
3618	100900	10622
3619	100928	10594
3620	100960	10567
3621	100988	10539
3622	101015	10511
3623	101043	10483
3624	101071	10455
3625	101098	10427
3626	101127	10399
3627	101158	10372
3628	101185	10344
3629	101215	10316
3630	101244	10288
3631	101278	10261
3632	101306	10233
3633	101337	10206
3634	101371	10179
3635	101400	10151
3636	101427	10123
3637	101457	10095
3638	101486	10067
3639	101517	10040
3640	101546	10012
3641	101579	9985
3642	101608	9957
3643	101637	9929
3644	101668	9901
3645	101699	9874
3646	101729	9846
3647	101758	9818
3648	101794	9791
3649	101823	9763
3650	101854	9736
3651	101883	9708
3652	101911	9680
3653	101940	9652
3654	101970	9625
3655	102003	9597
3656	102032	9569
3657	102061	9542
3658	102091	9514
3659	102121	9486
3660	102150	9458
3661	102178	9431
3662	102213	9403
3663	102241	9375
3664	102270	9348
3665	102299	9320
3666	102327	9292
3667	102353	9264
3668	102381	9236
3669	102414	9208
3670	102446	9181
3671	102476	9153
3672	102505	9125
3673	102536	9098
3674	102565	9070
3675	102596	9042
3676	102629	9015
3677	102660	8987
3678	102689	8959
3679	102719	8932
3680	102751	8904
3681	102781	8876
3682	102810	8849
3683	102845	8821
3684	102869	8793
3685	102897	8765
3686	102925	8737
3687	102951	8709
3688	102978	8681
3689	103005	8653
3690	103037	8625
3691	103063	8597
3692	103088	8569
3693	103117	8541
3694	103143	8513
3695	103169	8485
3696	103196	8457
3697	103225	8429
3698	103252	8401
3699	103279	8374
3700	103305	8345
3701	103332	8317
3702	103359	8289
3703	103386	8261
3704	103415	8234
3705	103446	8206
3706	103472	8178
3707	103497	8150
3708	103526	8122
3709	103552	8094
3710	103581	8066
3711	103610	8038
3712	103636	8010
3713	103662	7982
3714	103688	7954
3715	103715	7926
3716	103742	7898
3717	103768	7870
3718	103798	7842
3719	103824	7814
3720	103851	7786
3721	103878	7758
3722	103903	7730
3723	103931	7702
3724	103957	7674
3725	103989	7647
3726	104015	7619
3727	104041	7591
3728	104070	7563
3729	104097	7535
3730	104123	7507
3731	104148	7479
3732	104180	7451
3733	104205	7423
3734	104231	7395
3735	104254	7367
3736	104279	7338
3737	104304	7310
3738	104328	7282
3739	104359	7254
3740	104384	7226
3741	104410	7198
3742	104436	7170
3743	104462	7142
3744	104488	7114
3745	104513	7086
3746	104542	7058
3747	104567	7030
3748	104593	7002
3749	104620	6974
3750	104643	6946
3751	104668	6918
3752	104693	6890
3753	104722	6862
3754	104747	6834
3755	104772	6806
3756	104797	6778
3757	104824	6750
3758	104849	6722
3759	104877	6694
3760	104908	6666
3761	104935	6638
3762	104961	6610
3763	104987	6582
3764	105012	6554
3765	105037	6526
3766	105063	6498
3767	105093	6470
3768	105118	6442
3769	105142	6414
3770	105168	6386
3771	105195	6358
3772	105222	6330
3773	105248	6302
3774	105278	6274
3775	105303	6246
3776	105328	6218
3777	105354	6190
3778	105380	6162
3779	105405	6134
3780	105432	6106
3781	105461	6078
3782	105487	6050
3783	105514	6023
3784	105540	5995
3785	105565	5967
3786	105591	5938
3787	105617	5911
3788	105647	5883
3789	105673	5855
3790	105699	5827
3791	105725	5799
3792	105751	5771
3793	105780	5743
3794	105807	5715
3795	105835	5687
3796	105861	5659
3797	105888	5631
3798	105921	5604
3799	105952	5576
3800	105978	5548
3801	106003	5520
3802	106034	5492
3803	106059	5464
3804	106085	5436
3805	106111	5408
3806	106138	5380
3807	106164	5352
3808	106190	5324
3809	106221	5297
3810	106247	5269
3811	106274	5241
3812	106299	5213
3813	106326	5185
3814	106351	5157
3815	106376	5129
3816	106406	5101
3817	106432	5073
3818	106457	5045
3819	106482	5017
3820	106508	4989
3821	106535	4961
3822	106560	4933
3823	106590	4905
3824	106615	4877
3825	106640	4849
3826	106666	4821
3827	106691	4793
3828	106716	4765
3829	106741	4737
3830	106770	4710
3831	106795	4682
3832	106821	4654
3833	106846	4626
3834	106870	4598
3835	106896	4570
3836	106922	4542
3837	106952	4514
3838	106977	4486
3839	107001	4458
3840	107028	4430
3841	107054	4402
3842	107080	4374
3843	107106	4346
3844	107135	4318
3845	107161	4290
3846	107186	4262
3847	107212	4235
3848	107238	4207
3849	107262	4179
3850	107286	4151
3851	107316	4123
3852	107341	4095
3853	107366	4067
3854	107391	4039
3855	107415	4011
3856	107440	3983
3857	107466	3955
3858	107495	3927
3859	107522	3899
3860	107547	3871
3861	107573	3843
3862	107601	3816
3863	107628	3788
3864	107654	3760
3865	107684	3732
3866	107710	3704
3867	107736	3676
3868	107761	3648
3869	107786	3620
3870	107812	3592
3871	107838	3564
3872	107868	3537
3873	107894	3509
3874	107921	3481
3875	107950	3453
3876	107976	3425
3877	108001	3397
3878	108027	3369
3879	108057	3341
3880	108081	3314
3881	108108	3286
3882	108134	3258
3883	108159	3230
3884	108184	3202
3885	108210	3174
3886	108240	3146
3887	108266	3118
3888	108291	3090
3889	108316	3062
3890	108340	3034
3891	108364	3007
3892	108390	2979
3893	108415	2951
3894	108445	2923
3895	108471	2895
3896	108497	2867
3897	108524	2839
3898	108550	2811
3899	108576	2784
3900	108601	2756
3901	108631	2728
3902	108657	2700
3903	108685	2672
3904	108723	2645
3905	108775	2617
3906	108809	2590
3907	108843	2562
3908	108879	2534
3909	108908	2506
3910	108939	2479
3911	108966	2451
3912	108993	2423
3913	109022	2395
3914	109049	2367
3915	109079	2339
3916	109105	2311
3917	109130	2284
3918	109156	2256
3919	109184	2228
3920	109210	2200
3921	109237	2172
3922	109267	2144
3923	109295	2116
3924	109321	2088
3925	109347	2061
3926	109374	2033
3927	109400	2005
3928	109428	1977
3929	109458	1949
3930	109484	1921
3931	109513	1893
3932	109539	1866
3933	109567	1838
3934	109593	1810
3935	109620	1782
3936	109649	1754
3937	109676	1726
3938	109703	1698
3939	109736	1671
3940	109768	1643
3941	109812	1615
3942	109883	1588
3943	109922	1560
3944	109955	1532
3945	109986	1505
3946	110015	1477
3947	110045	1449
3948	110075	1421
3949	110104	1393
3950	110138	1365
3951	110167	1338
3952	110200	1310
3953	110230	1282
3954	110256	1254
3955	110284	1226
3956	110311	1198
3957	110341	1170
3958	110369	1143
3959	110397	1115
3960	110429	1087
3961	110456	1059
3962	110485	1031
3963	110515	1003
3964	110549	975
3965	110578	947
3966	110606	920
3967	110635	892
3968	110664	864
3969	110692	836
3970	110719	808
3971	110752	780
3972	110782	752
3973	110809	724
3974	110836	697
3975	110866	669
3976	110900	641
3977	110931	613
3978	110967	585
3979	110998	557
3980	111031	529
3981	111059	502
3982	111096	474
3983	111125	446
3984	111157	418
3985	111191	390
3986	111218	362
3987	111248	334
3988	111275	306
3989	111303	278
3990	111329	251
3991	111357	223
3992	111388	195
3993	111416	167
3994	111447	139
3995	111476	111
3996	111505	83
3997	111535	55
3998	111564	27
3999	111597	0
